Date,Belize,Costa Rica,El Salvador,Guatamala,Hondurus,Mexico,Nigaragua,Panama
1/26/2013,1086.64,852.1,1358.74,1251.42,1551.71,2088.64,1748.29,1508.93
1/27/2013,1089.32,848.115,1346.43,1238.48,1524.29,2071.27,1731.48,1496.3
1/28/2013,1102.39,856.166,1367.54,1248.81,1561.89,2095.34,1771.9,1523.31
1/29/2013,1136.03,863.714,1380.78,1269.86,1611.33,2121.53,1784.6,1537.83
1/30/2013,1153.94,866.895,1411.98,1279.37,1630.39,2146.5,1796.06,1556.06
1/31/2013,1190.59,872.251,1435.06,1287.53,1660.34,2171.26,1807.72,1584.48
2/1/2013,1251.02,869.993,1438.51,1291.86,1682.96,2180.42,1850.06,1569.13
2/2/2013,1239.45,866.639,1442.34,1284.67,1663.43,2170.76,1858.59,1548.75
2/3/2013,1214.8,861.761,1413.55,1259.27,1674.35,2155.2,1852.05,1541.45
2/4/2013,1213.55,870.078,1438.11,1269.47,1710.97,2143.83,1853.53,1550.35
2/5/2013,1208.46,880.028,1481.23,1296.45,1746.24,2167.12,1888.17,1559.98
2/6/2013,1204.61,882.338,1502.81,1295.4,1760.98,2164.25,1900.2,1562.24
2/7/2013,1220.23,884.809,1507.15,1298.52,1772.56,2166.35,1949.99,1571.65
2/8/2013,1223.66,886.052,1505,1301.5,1802.53,2167.84,1956.39,1545.41
2/9/2013,1235.73,881.397,1492.07,1288.61,1803.14,2149.05,1899.55,1526.8
2/10/2013,1222.66,872.037,1469.36,1273.29,1788.82,2125.3,1871.13,1507.35
2/11/2013,1243.71,877.641,1486.69,1302.41,1814.39,2143.96,1883.35,1500.48
2/12/2013,1254.77,889.297,1503.85,1321.02,1838.22,2172.83,1919.18,1492.5
2/13/2013,1253.03,891.29,1485.99,1324.22,1874.43,2176.28,1938,1505.33
2/14/2013,1269.91,893.38,1490.92,1324.32,1896.91,2186.05,1948.53,1514.27
2/15/2013,1253.8,894.878,1480.04,1332.32,1918.44,2186.69,1957.21,1523.7
2/16/2013,1268.61,889.993,1477.86,1317.31,1912.62,2166.77,1954.72,1512.01
2/17/2013,1248.48,886.827,1464.77,1310.11,1905.7,2143.12,1938.58,1488.88
2/18/2013,1296.24,893.631,1480.46,1326.98,1942.41,2175.48,1953.84,1510.31
2/19/2013,1323.68,904.061,1497.33,1336.95,1970.48,2212.95,1968.51,1545.37
2/20/2013,1333.01,906.332,1513.78,1353.16,1988.13,2225.6,1958.93,1557.43
2/21/2013,1342.01,912.903,1509.32,1357.52,1999.86,2234.65,1936.3,1556.25
2/22/2013,1354.09,914.371,1481.82,1352.7,2018.67,2239.24,1956.4,1575.72
2/23/2013,1361.53,906.417,1457.91,1334.84,1998.33,2225.59,1950.86,1545.11
2/24/2013,1365.7,897.377,1423.94,1325.05,1968.69,2202.83,1934.73,1509.61
2/25/2013,1395.58,905.879,1435.32,1338.25,1980.35,2228.21,1942.24,1487.51
2/26/2013,1436.83,921.02,1463.16,1356.92,2009.72,2259.64,1971.21,1510.19
2/27/2013,1461.29,924.339,1451.48,1359.24,1989.58,2264.75,1962.61,1516.55
2/28/2013,1476.13,929.61,1457.6,1359.98,1950.59,2271.05,1989.79,1492.64
3/1/2013,1485.46,927.887,1437.91,1356.39,1920.4,2267.83,1983,1476.57
3/2/2013,1446.2,924.324,1416.05,1345.97,1891.31,2250.33,1963.58,1459.62
3/3/2013,1414.78,916.364,1389.48,1330.83,1863.61,2230.59,1915.8,1450.27
3/4/2013,1418.17,919.55,1396.58,1338.41,1880.67,2257.64,1914.09,1462.67
3/5/2013,1449.47,927.985,1426.08,1350.09,1888.47,2286.39,1926.07,1502.3
3/6/2013,1460.7,926.602,1440.6,1356.52,1881.2,2318.76,1926.39,1543.59
3/7/2013,1486.64,925.156,1418.26,1357.34,1882.67,2319.77,1915.64,1566.9
3/8/2013,1494.01,919.072,1428.55,1360.8,1896.67,2324.3,1916.83,1588.15
3/9/2013,1486.99,907.924,1419.29,1344.15,1872.45,2306.42,1875.29,1562.98
3/10/2013,1467.05,896.421,1416.87,1326.51,1842.19,2283.1,1840.44,1552.09
3/11/2013,1465.96,902.828,1447.32,1347.33,1866.06,2307.69,1856.64,1576.32
3/12/2013,1476.17,907.695,1461.48,1370.15,1889.39,2341.59,1862.01,1609.98
3/13/2013,1499.57,909.856,1491.08,1372.68,1891.72,2353.97,1852.98,1650.22
3/14/2013,1515.75,912.039,1490.54,1372.17,1893.48,2362.99,1831.55,1683.57
3/15/2013,1541.76,910.67,1480.9,1374.27,1870.22,2382.99,1823.92,1692.91
3/16/2013,1523.98,902.314,1460.09,1365.31,1843.15,2417.62,1802.98,1676.78
3/17/2013,1518.14,897.655,1447.27,1340.86,1805.89,2436.26,1783.82,1662.39
3/18/2013,1516.14,901.284,1461.05,1358.44,1836.97,2463.09,1773.53,1668.47
3/19/2013,1534.23,906.615,1476.9,1388.16,1865.43,2503.86,1808.1,1674.01
3/20/2013,1494.68,906.073,1486.72,1393.17,1866.97,2517.7,1807.04,1673.08
3/21/2013,1505.5,903.612,1523.78,1398.62,1876.51,2530.2,1793.73,1679.54
3/22/2013,1488.84,897.233,1520.6,1395.87,1869.77,2551.07,1792.58,1664.84
3/23/2013,1472.22,884.769,1506.78,1381.86,1848.11,2554.58,1804.77,1680.66
3/24/2013,1463.11,876.088,1495.11,1373.49,1826.74,2554.67,1772.38,1638.95
3/25/2013,1479,872.852,1511.98,1394.25,1852.24,2579.11,1780.29,1642.54
3/26/2013,1498.36,873.263,1547.65,1407.93,1880.98,2606.19,1774.51,1680.21
3/27/2013,1500.58,865.173,1538.65,1398.88,1871.24,2599.18,1768.62,1700.94
3/28/2013,1477.83,848.354,1530.75,1384.47,1857.49,2580.3,1733.39,1723.17
3/29/2013,1453.9,837.935,1522.98,1374.41,1848.81,2560.97,1710.1,1736.25
3/30/2013,1407.93,825.476,1512.03,1353.13,1834.82,2539.2,1668.64,1737.94
3/31/2013,1391.7,822.213,1501.36,1340.51,1821.92,2519.21,1656.87,1735.97
4/1/2013,1413.51,826.659,1520.91,1358.38,1854.33,2531.21,1680.64,1715.52
4/2/2013,1460.99,834.032,1546.71,1382.45,1909.68,2546.64,1732.1,1729.02
4/3/2013,1512.98,835.123,1563.41,1382.29,1968.75,2541.31,1728.13,1726.69
4/4/2013,1503.44,831.68,1551.24,1377.02,1993.67,2533.25,1730.19,1714.87
4/5/2013,1583.52,831.975,1530.11,1385.36,2015.3,2529.81,1722.86,1686.84
4/6/2013,1591.95,823.176,1507.96,1360.32,1989.54,2515.24,1702.62,1658.4
4/7/2013,1626.78,816.388,1466.98,1340.64,1958.29,2485.58,1659.83,1621.58
4/8/2013,1714.73,824.294,1472.1,1352.16,1988.26,2499.9,1680.2,1639.9
4/9/2013,1748.24,832.752,1486.7,1385.91,2010.14,2528.31,1702.65,1664.73
4/10/2013,1827.79,833.177,1472.17,1384.88,2014.55,2527.89,1705.4,1649.84
4/11/2013,1884.36,828.518,1458.07,1382.2,2032.27,2521.64,1720.47,1625.42
4/12/2013,1856.63,826.445,1416.77,1367.9,2034.79,2514.51,1733.76,1599.22
4/13/2013,1857.28,811.79,1401.96,1349.17,2022.06,2486.9,1731.55,1563.62
4/14/2013,1833.73,800.233,1386.34,1324.65,2003.05,2442.93,1706.49,1533.36
4/15/2013,1913.66,808.364,1398.32,1331.8,2023.17,2409.82,1696.56,1556.51
4/16/2013,1972.1,816.152,1408.67,1355.57,2052.95,2401.97,1710.5,1580.39
4/17/2013,1975.36,816.233,1398.65,1344.93,2056.33,2405.23,1725.34,1623.24
4/18/2013,1996.24,813.717,1387.91,1321.64,2047.34,2401.06,1699.01,1630.53
4/19/2013,1965.87,811.686,1394.64,1305.27,2040.79,2392.01,1695.06,1617.27
4/20/2013,1926.43,803.437,1342.09,1283.38,2031.62,2372.47,1691.77,1581.53
4/21/2013,1916.46,798.119,1314.03,1245.47,1995.03,2324.44,1652.5,1561.96
4/22/2013,1897,817.148,1336.91,1254.63,2028.97,2351.09,1641.71,1557.32
4/23/2013,1912.72,828.926,1351.1,1272.16,2060.39,2406.51,1654.63,1581.07
4/24/2013,1881.73,836.647,1350.03,1262.08,2065.59,2448.83,1668.52,1592.43
4/25/2013,1885.42,846.045,1328.31,1269.44,2061.6,2500.33,1690.04,1576.93
4/26/2013,1866.85,854.611,1356.92,1294.4,2085.97,2565.35,1683.45,1563.41
4/27/2013,1856.88,860.996,1332.64,1284.37,2085.7,2589.92,1675.51,1521.83
4/28/2013,1856.89,864.44,1309.22,1278.55,2075.48,2595.22,1671.85,1472.7
4/29/2013,1841.73,871.053,1315.35,1282.41,2086.46,2674.36,1689.95,1477.43
4/30/2013,1859.67,875.18,1321.27,1305.52,2118.31,2738.91,1710.42,1491.78
5/1/2013,1852.75,866.275,1283.78,1286.63,2092.49,2740.93,1693.71,1506.11
5/2/2013,1815.76,862.178,1277.67,1278.8,2079.37,2799.36,1662.37,1518.08
5/3/2013,1781.87,851.373,1267.5,1279.89,2038.84,2859.19,1655.46,1515.74
5/4/2013,1765.95,843.545,1246.39,1270.71,2004.98,2881.09,1631.68,1497.46
5/5/2013,1679.28,831.336,1220.53,1247.51,1965.25,2886.79,1620.07,1472.92
5/6/2013,1636.41,835.354,1236.53,1264.82,1989.6,2947.45,1627.65,1504.73
5/7/2013,1624.11,842.241,1252.53,1279.07,2016.3,3027.24,1687.8,1521.45
5/8/2013,1541.3,839.383,1251.34,1288.62,2000.56,3104.76,1691.45,1536.38
5/9/2013,1508.66,840.717,1245.33,1271.14,2006.9,3164.91,1712.42,1545.6
5/10/2013,1445.71,834.539,1234.08,1264.65,2013.5,3214.12,1726.52,1556.55
5/11/2013,1420.34,831.739,1229.93,1249.07,1989.36,3237.77,1714.48,1547.93
5/12/2013,1411.83,819.003,1216.48,1230.13,1967.21,3247.51,1681.96,1529.39
5/13/2013,1404.34,826.209,1231.48,1252.21,1992.66,3314.46,1669.44,1540.18
5/14/2013,1405.69,832.412,1242.21,1276.87,2034.48,3385.44,1671.23,1550.44
5/15/2013,1337.71,834.616,1242.48,1280.65,2044.84,3427.49,1705.07,1550.84
5/16/2013,1299.85,831.718,1241.59,1274.13,2045.71,3504.21,1712.59,1553.69
5/17/2013,1266.03,828.734,1239.4,1286.42,2040.53,3566.72,1720.54,1515.05
5/18/2013,1214.87,821.031,1222.17,1278.99,2022.21,3592.64,1717.67,1507.16
5/19/2013,1223.73,813.623,1193.89,1268.53,2006.84,3614,1686.62,1493.06
5/20/2013,1231.37,826.738,1199.31,1290.59,2020.99,3675.74,1708.13,1518.08
5/21/2013,1235.3,836.013,1218.15,1321.57,2042.13,3750.27,1741.35,1551.62
5/22/2013,1304.36,832.932,1217.1,1327.98,2034.25,3781.86,1760.49,1562.61
5/23/2013,1265.02,834.526,1206.85,1333.66,2024.95,3833.65,1774.5,1546.22
5/24/2013,1273.3,838.745,1198.96,1358.36,2018.84,3867.57,1759.09,1558
5/25/2013,1238.21,835.981,1185.33,1337.65,2007.26,3862.55,1742.61,1533.14
5/26/2013,1222.27,830.828,1147.66,1308.16,1977.58,3834.16,1732.17,1498.57
5/27/2013,1220.93,840.1,1156.52,1338.06,1999.13,3909.87,1788.87,1522.62
5/28/2013,1249.2,850.587,1161.22,1355.78,2039.84,3972.14,1800.83,1547.94
5/29/2013,1286.52,852.269,1156.31,1380.47,2052.86,3995.41,1802.27,1534.8
5/30/2013,1307.38,865.077,1160.16,1387.83,2065.04,4042.23,1785.01,1548.47
5/31/2013,1293.09,873.225,1178.02,1411.05,2120.56,4113.07,1822.27,1541.18
6/1/2013,1276.57,867.383,1159.12,1403.72,2105.16,4108.36,1822.52,1518.65
6/2/2013,1269.07,867.301,1141.67,1390.06,2086.26,4074.68,1814.69,1510.02
6/3/2013,1290.1,874.516,1149.07,1409.63,2119.09,4126.4,1832.5,1523.54
6/4/2013,1330.28,881.603,1169.55,1434.12,2151.77,4182.09,1866.56,1544.9
6/5/2013,1357.03,886.459,1162.79,1435.83,2150.79,4209.6,1877.67,1542.24
6/6/2013,1386.17,888.053,1153.87,1453.56,2155.51,4246.93,1848.95,1585.08
6/7/2013,1434.99,892.646,1153.18,1455.21,2176.84,4276.81,1853.43,1604.84
6/8/2013,1434.97,891.119,1137.95,1446.31,2171.34,4260.04,1817.25,1596.95
6/9/2013,1416.56,888.906,1129.56,1438,2142.75,4235.24,1803.58,1575.99
6/10/2013,1391.23,901.005,1141.38,1452.42,2171.23,4290.73,1829.73,1622.9
6/11/2013,1403.65,916.176,1160.96,1472.22,2212.32,4352.77,1866.03,1635.08
6/12/2013,1404.01,920.117,1160.63,1475.84,2224.17,4377.06,1910.57,1667.68
6/13/2013,1390.59,922.372,1161.38,1477.69,2232.86,4380.68,1950.8,1691.25
6/14/2013,1403.73,923.036,1163.37,1484.63,2257.85,4401.78,1928.16,1716.58
6/15/2013,1383.83,922.577,1149.9,1473.03,2236.41,4362.45,1926.29,1714.12
6/16/2013,1402.05,918.76,1132.2,1451.18,2210.77,4325.73,1905.94,1711.28
6/17/2013,1432.77,928.066,1136.11,1456.06,2246.49,4366.27,1914.17,1763.13
6/18/2013,1461.54,933.497,1147.64,1465.72,2263.95,4410.47,1958.8,1795.7
6/19/2013,1556.38,929.561,1148.76,1466.97,2246.89,4418.62,1985.88,1802.59
6/20/2013,1585.79,936.663,1143.56,1460.67,2265.68,4435.89,2020.96,1812.83
6/21/2013,1537.6,937.241,1129.23,1458.53,2263.22,4471.73,2036.72,1817.16
6/22/2013,1550,929.229,1132.98,1442.7,2258.46,4424.83,2014.52,1829.93
6/23/2013,1549.76,919.377,1118.5,1416.48,2231.4,4375.79,2004.28,1807.75
6/24/2013,1595.82,925.579,1136.19,1422.65,2249.54,4406.67,1993.04,1855.6
6/25/2013,1629.73,933.653,1159.67,1432.26,2280.06,4450.14,2030.64,1894.45
6/26/2013,1615.08,932.629,1168.15,1426.04,2280.49,4451.53,2005.6,1883.32
6/27/2013,1587.94,932.372,1183.08,1423.43,2283.15,4475.59,2001.82,1915.4
6/28/2013,1557.56,934.385,1199.49,1408.19,2290.52,4487.16,1998.16,1953.57
6/29/2013,1503.27,916.894,1187.66,1379.92,2269.24,4454.15,2002.58,1938.81
6/30/2013,1510.35,906.188,1177.62,1362.35,2220.25,4416.75,1957.5,1951.63
7/1/2013,1554.54,917.877,1201.61,1369.47,2244.99,4461.32,1975.18,1974.47
7/2/2013,1561.57,925.888,1226.87,1388.24,2261.58,4539.66,1982.27,2011.63
7/3/2013,1568.1,923.896,1236.16,1394.98,2247.01,4557.57,1991.87,2017.48
7/4/2013,1591.48,919.537,1251.76,1388.03,2233.18,4577.27,1981.72,2050.71
7/5/2013,1574.49,913.878,1247.54,1379.73,2229.5,4611.02,1971.72,2076.92
7/6/2013,1511,908.017,1246.95,1347.38,2219.77,4571.91,1958.11,2032.34
7/7/2013,1445.58,898.779,1230,1321,2194.03,4517.07,1923.65,1986.6
7/8/2013,1483.33,902.421,1247.51,1340.45,2203.4,4562.37,1936.29,2004.04
7/9/2013,1481.37,913.101,1265.56,1349.44,2232.11,4614.13,1973.37,2046.11
7/10/2013,1479.57,922.796,1289.74,1346.66,2217.11,4619.78,1968.44,2036.76
7/11/2013,1456.86,920.763,1298.91,1337.94,2198.71,4618.84,1947.19,2062.36
7/12/2013,1454.91,924.433,1282.74,1329.99,2194.69,4616.47,1937.94,2063.28
7/13/2013,1454.9,920.088,1227.78,1310.46,2159.71,4611.43,1894.3,2045.61
7/14/2013,1438.42,913.363,1193.34,1290.49,2104.61,4593.36,1875.93,1999.45
7/15/2013,1465.07,922.088,1211.21,1303.11,2120.23,4638.81,1857.34,2009.37
7/16/2013,1567.14,938.101,1258.35,1316.78,2147.9,4689.84,1878.94,2057.3
7/17/2013,1561.46,947.556,1284.72,1328.49,2136.14,4693.65,1878.78,2098.38
7/18/2013,1532.68,958.136,1294.5,1325.31,2146.17,4705.58,1878.7,2095.73
7/19/2013,1453.3,958.556,1303.4,1318.98,2153.19,4707.94,1824.05,2118.43
7/20/2013,1413.01,946.215,1307.85,1306.86,2125.88,4674.13,1751.95,2094.33
7/21/2013,1430.22,935.023,1301.04,1296.98,2106.17,4627.04,1706.37,2071.39
7/22/2013,1451.71,938.526,1311.06,1311.03,2121.69,4650.81,1719.5,2091.62
7/23/2013,1476.79,949.413,1329.48,1328.85,2140.54,4738.28,1735.45,2127.68
7/24/2013,1469.64,952.844,1322.37,1338.33,2152.24,4752.73,1790.17,2138.06
7/25/2013,1429.17,945.194,1325.85,1352.99,2153.47,4772.6,1796.4,2156.7
7/26/2013,1412.2,947.062,1332.78,1355.65,2163.79,4774.8,1791.59,2192.83
7/27/2013,1428.08,937.73,1323,1346.66,2145.34,4740.13,1783.44,2169.39
7/28/2013,1424.46,930.845,1306.04,1335.12,2110.62,4693.34,1771.95,2147.49
7/29/2013,1452.36,938.193,1316.34,1345.22,2104.22,4725.78,1778.63,2158.11
7/30/2013,1457.73,947.943,1328.96,1345.49,2087.86,4795.48,1821.76,2158.82
7/31/2013,1426.89,956.475,1328.08,1354.73,2062.68,4810.16,1827.34,2201.99
8/1/2013,1429.64,958.301,1328.46,1355.79,2050.11,4816.71,1810.25,2208.85
8/2/2013,1437.21,956.373,1323.22,1349.84,2056.78,4818.74,1798.43,2242.42
8/3/2013,1373.3,956.394,1298.41,1333.2,2047.98,4779.94,1776.22,2215.09
8/4/2013,1392.15,957.951,1297.49,1328.73,2026.45,4716.92,1766.75,2168.53
8/5/2013,1425.13,975.325,1294.29,1347.43,2039.36,4724.51,1783.84,2190.38
8/6/2013,1476.2,988.029,1300.7,1360.09,2071.91,4754.58,1821.41,2208.97
8/7/2013,1441.68,995.999,1297.02,1360.94,2071.81,4749,1819.73,2196.71
8/8/2013,1445.94,1004.32,1296.52,1364.86,2077.79,4753.02,1781.72,2205.69
8/9/2013,1448.66,1007.48,1281.22,1365.61,2087.27,4748.5,1817.48,2227.66
8/10/2013,1444.89,1016.7,1261.92,1357.5,2071.67,4707.04,1819.33,2200.62
8/11/2013,1437.46,1008.11,1269.69,1343.39,2052.43,4666.4,1785.15,2159.33
8/12/2013,1443.34,1020.62,1326.63,1360.03,2079.18,4687.21,1817.46,2174.35
8/13/2013,1489.83,1036.77,1380.72,1378.09,2099.56,4755.75,1845.01,2198.59
8/14/2013,1467.58,1043.08,1384.92,1382.25,2108.44,4766.75,1867.24,2224.9
8/15/2013,1366.63,1028.01,1359.81,1376.08,2109.42,4754.49,1884.03,2190.4
8/16/2013,1363.52,1030.58,1352.56,1367.08,2114.65,4756.23,1866.85,2155
8/17/2013,1354.73,1022.7,1338.63,1360.36,2100.89,4721.51,1845.54,2145.28
8/18/2013,1346.7,1015.88,1323.4,1349.6,2089.88,4689.98,1845.12,2087.99
8/19/2013,1343.81,1028.22,1340.48,1381.13,2115.92,4740.6,1890.68,2097.52
8/20/2013,1324.22,1050.84,1372.64,1406.44,2150.53,4800.48,1947.33,2126.49
8/21/2013,1316.1,1074.87,1375.7,1409.18,2155.37,4832.75,1964.85,2147.91
8/22/2013,1294.82,1079.9,1382.32,1413.08,2167.48,4827.25,1959.03,2151.68
8/23/2013,1283.03,1084.49,1398.17,1408.41,2170.7,4839.78,1932.58,2134.4
8/24/2013,1299.55,1092.61,1383.99,1382.47,2146.91,4794.41,1893.44,2090.52
8/25/2013,1311.12,1085.01,1365.38,1363.14,2122.02,4746.11,1866.73,2046.74
8/26/2013,1346.81,1101.1,1397.72,1373.85,2131.49,4809.78,1899.11,2070.62
8/27/2013,1374.55,1111.41,1431.42,1391.52,2164.64,4903.73,1903,2100.07
8/28/2013,1346.24,1120.37,1448.96,1400.44,2179.5,4942.42,1900.42,2147.77
8/29/2013,1354.57,1124.14,1449.34,1420,2216.64,4940.59,1886.72,2173.79
8/30/2013,1336.01,1128.08,1444.72,1416.24,2237.43,4943.6,1864.66,2160.2
8/31/2013,1326.43,1125.62,1433.64,1399.1,2243.26,4888.46,1871.81,2132.58
9/1/2013,1294.75,1130.2,1420.26,1385.13,2230.68,4831.26,1856.1,2078.3
9/2/2013,1345.1,1143.78,1441.12,1405.52,2252.63,4873.5,1914.63,2107.12
9/3/2013,1352.15,1155.5,1466.32,1422.1,2293.31,4934.78,1930.03,2127.45
9/4/2013,1347.64,1155.31,1482.61,1419.24,2299.89,4983.27,1945.23,2138.05
9/5/2013,1320.11,1172.65,1495.19,1432.43,2308.36,5014.21,1975.64,2169.02
9/6/2013,1324.3,1185.09,1507.99,1438.23,2322.38,5038.54,2003.14,2195.21
9/7/2013,1302.32,1173.23,1487.17,1427.86,2305.18,5001.62,1995.84,2151.48
9/8/2013,1269.39,1154.57,1461.34,1412.57,2281.31,4952.37,1934.07,2099.27
9/9/2013,1324.22,1170.49,1468.91,1437.44,2305.09,5007.99,1959.19,2155.04
9/10/2013,1322.18,1179.12,1466.15,1458.42,2344.6,5078.94,1994.14,2199.94
9/11/2013,1346.82,1183.88,1459.48,1456.36,2347.3,5107.6,1993.76,2273.65
9/12/2013,1341.85,1186.78,1451.3,1454.85,2393,5097.65,1986.78,2273.28
9/13/2013,1449.42,1190.75,1501.12,1444.79,2438.55,5069.98,1987.74,2265.41
9/14/2013,1474.72,1197.27,1496.99,1445.02,2450.69,5051.63,1949.25,2250.35
9/15/2013,1462.83,1186.09,1478.44,1439.73,2428.33,5009.42,1941.28,2194.5
9/16/2013,1479.1,1194.24,1492.78,1455.54,2466.7,4978.53,1983.05,2198.39
9/17/2013,1497.17,1208.88,1521.82,1475.6,2561.32,5027.69,2016.27,2277.59
9/18/2013,1574.98,1203.35,1519.45,1460.96,2597.67,5012.55,2017.59,2290.25
9/19/2013,1617.3,1200.44,1506.84,1461.26,2594.7,4977.85,2020.31,2305.76
9/20/2013,1648.82,1189.68,1463.46,1455.04,2587.35,4961.39,2004.26,2286.08
9/21/2013,1639,1186.04,1444.08,1429.03,2559.48,4895.63,2015.27,2262.46
9/22/2013,1635.25,1169.19,1419.86,1412.48,2521.23,4824.59,2005.17,2242.08
9/23/2013,1633.59,1183.2,1439.1,1433.06,2561.81,4873.37,1994.95,2279.51
9/24/2013,1653.22,1191.96,1439.92,1448.56,2617.53,4922.45,2030.57,2327.94
9/25/2013,1669.96,1188.91,1442.13,1452.79,2632.73,4910.32,2069.86,2370.78
9/26/2013,1685.06,1189.97,1432.45,1457.78,2649.1,4875.98,2080.62,2396.25
9/27/2013,1709.29,1198.99,1415.86,1461.85,2671,4844.54,2099,2364.8
9/28/2013,1702.34,1191.79,1405.82,1450.19,2669.91,4785.43,2104.07,2350.22
9/29/2013,1719.27,1174.52,1380.96,1436.64,2653.23,4711.76,2058.25,2313.96
9/30/2013,1725.96,1188.87,1383.82,1451.66,2696.05,4782.93,2176.61,2331.46
10/1/2013,1763.77,1197.47,1402.45,1457.14,2722.64,4845.66,2236.98,2343.29
10/2/2013,1719.89,1195.78,1406.11,1452.06,2736.4,4847.55,2242.2,2317.01
10/3/2013,1686.02,1193.78,1395.43,1443.77,2742.14,4835.33,2306.14,2317.66
10/4/2013,1667.24,1196.94,1403.7,1449.89,2757.58,4826.87,2321.51,2329.96
10/5/2013,1658.9,1175.49,1382.71,1429.32,2737.67,4774.08,2275.13,2283.76
10/6/2013,1678.74,1153.52,1368,1409.06,2708.64,4700.51,2231.16,2252.76
10/7/2013,1706.19,1165.72,1406.25,1424.8,2707.86,4747.11,2255.68,2267.47
10/8/2013,1754.14,1183.02,1447.71,1432.24,2739.69,4819.36,2284.93,2271.94
10/9/2013,1743.21,1164.92,1464.31,1419.9,2767.14,4851.38,2294.33,2235.86
10/10/2013,1745.09,1168.52,1487.85,1422.77,2758.85,4861.25,2319.26,2204.32
10/11/2013,1753.26,1166.31,1506.85,1436.86,2761.57,4875.95,2327.31,2127.28
10/12/2013,1722.73,1149.91,1493.09,1417.93,2722.65,4834.3,2312.39,2105.85
10/13/2013,1665.28,1128.71,1477.18,1401.88,2659.6,4768.29,2288.45,2079.2
10/14/2013,1648.15,1138.13,1494.76,1409.72,2669.72,4821.4,2345.23,2085.54
10/15/2013,1692.3,1148.63,1512.39,1431.56,2707.75,4894.56,2375.69,2124.78
10/16/2013,1730.24,1154.97,1516.38,1440.05,2695.19,4985.28,2353.42,2133.05
10/17/2013,1723.41,1150.08,1521.92,1432,2647.34,5008.93,2346.81,2068.79
10/18/2013,1664.33,1156.44,1515.91,1433.2,2627.54,5025.79,2362.65,2066.76
10/19/2013,1625.21,1147.41,1510.46,1405.09,2633.63,5013.27,2329.18,2031.12
10/20/2013,1609.76,1135.08,1538.37,1395.55,2623.8,4972.05,2331.5,2006.85
10/21/2013,1611.07,1140.51,1550.9,1398.63,2630.45,5045.12,2354.26,2030.14
10/22/2013,1613.57,1162.52,1588.46,1414.38,2677.73,5126.62,2434.66,2049.99
10/23/2013,1625.85,1171.08,1603.03,1414.64,2663.54,5148.13,2525.48,2039.03
10/24/2013,1610.41,1168.76,1653.1,1429.1,2613.26,5184.31,2559.77,1996.92
10/25/2013,1572.02,1170.21,1665.19,1431.83,2600.96,5203.21,2525.32,1929.57
10/26/2013,1535.07,1162.65,1652.44,1424.41,2557.58,5145.73,2542.05,1886.73
10/27/2013,1516.56,1138.45,1639.54,1408.39,2519.09,5084.32,2538.15,1858.7
10/28/2013,1532.29,1149.86,1662.4,1428.94,2533.09,5167.88,2541.05,1870.58
10/29/2013,1537.56,1166.96,1728.55,1452.36,2541.94,5267.04,2607.14,1907.23
10/30/2013,1526.63,1167.07,1761.4,1460.98,2515.26,5268.65,2563.38,1900.63
10/31/2013,1488.48,1172.98,1771.72,1466.28,2521.5,5291.11,2547.96,1938.69
11/1/2013,1546.73,1175.24,1773.71,1455.66,2482.23,5306.77,2527.34,1945.86
11/2/2013,1581.19,1166.58,1763.32,1439.85,2455.55,5286.72,2458.05,1925.87
11/3/2013,1601.21,1176.81,1745.89,1423.37,2406.91,5231.11,2436.29,1872.96
11/4/2013,1634.77,1183.68,1789.87,1432.67,2418.71,5314.21,2521.51,1867.04
11/5/2013,1690.2,1188.46,1818.84,1457.52,2463.59,5379.57,2557.22,1891
11/6/2013,1738.19,1185.19,1799.97,1463.18,2509.89,5383.17,2569.56,1901.62
11/7/2013,1748.9,1180.79,1795.56,1478.27,2528.79,5384.33,2580.41,1928.12
11/8/2013,1750.63,1183.66,1806.86,1487.16,2500.2,5364.09,2594.72,1927.49
11/9/2013,1800.75,1179.94,1788.76,1467.93,2484.89,5306.32,2559.07,1928.58
11/10/2013,1785.39,1172.38,1763.38,1443.91,2452.26,5221.84,2540.72,1898.43
11/11/2013,1833.73,1182.42,1780.88,1471.24,2470.19,5259.96,2583.16,1879.76
11/12/2013,1876.29,1197.76,1811.3,1477.77,2550.32,5323.91,2637.29,1898.57
11/13/2013,1960.23,1205.34,1794.52,1491.58,2534.61,5342.91,2629.19,1950.96
11/14/2013,1929.46,1202.65,1807.71,1477.56,2533.13,5334.14,2654.75,1917.52
11/15/2013,1949.8,1203.39,1788.62,1458.91,2519.98,5316.92,2679.92,1929.1
11/16/2013,1949.95,1198.25,1661.91,1436.19,2489.74,5246.67,2664.09,1958.78
11/17/2013,1956.15,1190.34,1519,1406.99,2444.21,5195.13,2593.11,1931.36
11/18/2013,2063.43,1198.75,1492.45,1401.66,2445.46,5174.13,2624.8,1932.75
11/19/2013,2046.07,1218.01,1500.33,1412.5,2468.09,5235.43,2660.35,1983.12
11/20/2013,2097.89,1220.85,1505.59,1426.94,2514.67,5227.19,2692.87,1959.85
11/21/2013,2181.25,1222.17,1485.77,1423.8,2513.74,5215.63,2634.05,1958.8
11/22/2013,2233.83,1212.18,1459.84,1427.48,2527.47,5210.87,2606.83,1973.19
11/23/2013,2374.05,1208.96,1418.24,1405.76,2520.33,5130.04,2614.39,1968.43
